date,station,city,lat,lon,h_m,q,nsat,dN_m,dE_m,dU_m,r3d_m,status,duration_s
2025-01-05,KIRV,Киров,58.57002360,49.57241511,164.6185,1,21,0.0124,0.0049,-0.0117,0.0178,ok,74.7
2025-01-05,KAGP,Красноярск,56.03386918,92.86190873,224.3415,1,24,-0.0055,-0.0068,-0.0004,0.0088,ok,199.2
2025-01-05,KHAZ,Хабаровск,48.44537284,135.13893923,90.2127,1,18,0.0283,-0.0641,0.0199,0.0729,ok,148.4
2025-01-05,KLCH,Ключи,56.32414931,160.82601406,49.3817,1,20,-0.0091,-0.0082,-0.0280,0.0306,ok,140.6
2025-01-05,KIZ1,Кызыл,51.71963807,94.45472204,588.6397,1,21,-0.0017,-0.0097,0.0037,0.0106,ok,193.9
2025-01-05,KLN1,Калининград,54.71127357,20.43630248,58.8768,1,22,-0.0003,0.0049,-0.0146,0.0154,ok,190.4
2025-01-05,KLPS,Колпашево,58.32583957,82.95056697,50.0217,1,26,0.0188,-0.0335,-0.0499,0.0630,ok,187.3
2025-01-05,LOVJ,Ловозеро,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-05,KNDL,Кондоль,52.82730676,45.06241896,235.7034,1,20,0.0196,-0.0018,0.0022,0.0198,ok,187.5
2025-01-05,LVR1,Лаврентия,65.57884723,-171.00766280,14.9634,1,17,-0.0398,0.0097,-0.1515,0.1569,ok,112.5
2025-01-05,KOTL,Котлас,61.25092353,46.63250785,79.1322,1,26,0.0001,0.0015,-0.0139,0.0140,ok,200.5
2025-01-05,MAMA,Мамакан,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-05,KZDV,Кузедеево,53.34104038,87.18564728,254.2373,1,25,-0.0032,0.0084,-0.0175,0.0197,ok,202.7
2025-01-05,MAG1,Магадан,59.57733805,150.81044399,74.0515,1,22,-0.0151,0.0532,0.0506,0.0749,ok,182.0
2025-01-05,MFGS,Мичуринский,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.0
2025-01-05,MBR1,Северная Земля,79.27980469,101.61977605,27.2003,1,25,-0.0058,0.0102,-0.1141,0.1147,ok,166.5
2025-01-05,LVR2,Лаврентия,65.57886781,-171.00769146,15.0002,1,29,-0.0397,0.0160,-0.1050,0.1134,ok,246.4
2025-01-05,MHCH,Махачкала,43.02999151,47.45898070,-22.5242,1,19,0.0047,0.0027,0.0027,0.0061,ok,96.0
2025-01-05,MKR2,Новая Земля,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.1
2025-01-05,MOBJ,Обнинск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-05,MBR2,Северная Земля,79.27971560,101.61986712,27.3927,1,30,0.0038,0.0098,-0.0766,0.0773,ok,253.3
2025-01-05,MYRN,Мирный,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-05,MGNS,Магнитогорск,53.38226390,59.13313798,374.3818,1,22,-0.0201,0.0163,-0.1571,0.1592,ok,151.0
2025-01-05,MKR1,Новая Земля,72.37465338,52.71640904,23.5048,1,25,-0.0005,0.0227,-0.0061,0.0235,ok,182.3
2025-01-05,NERY,Нерюнгри,56.66718667,124.72585086,845.3183,1,16,0.0164,-0.0199,-0.0245,0.0356,ok,99.3
2025-01-05,NARY,Нарьян-Мар,67.62576146,53.02039551,9.5111,1,25,-0.0034,0.0051,-0.0072,0.0094,ok,180.9
2025-01-05,MURM,Мурманск,68.96603226,33.09225243,96.5520,1,25,0.0072,0.0153,0.0605,0.0628,ok,201.2
2025-01-05,NIRO,Ныроб,60.73491560,56.71160469,152.1749,1,25,0.0177,-0.0183,-0.0222,0.0338,ok,124.1
2025-01-05,NRIL,Норильск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.1
2025-01-05,NNOV,Н.Новгород,56.29180589,44.03421749,178.5860,1,20,0.0008,-0.0100,-0.0035,0.0106,ok,160.3
2025-01-05,NOVG,В.Новгород,58.53355612,31.26083528,59.0054,1,20,0.0072,0.0297,-0.0431,0.0528,ok,140.5
2025-01-05,NOYA,Ноябрьск,63.18586383,75.44895815,108.5375,1,28,0.0364,0.0051,-0.0241,0.0440,ok,137.3
2025-01-05,OLE1,Олекминск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-05,OLE2,Олекминск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.3
2025-01-05,NSK1,Новосибирск,55.01225501,82.98502415,141.1418,1,24,0.0044,-0.0083,-0.0159,0.0184,ok,187.5
2025-01-05,OLNK,Оленёк,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-05,OHA1,Оха,53.58964960,142.95336976,49.8782,1,21,-0.0014,0.0094,0.0163,0.0189,ok,133.5
2025-01-05,OKTB,Казань,55.83948596,48.81177847,99.9737,1,21,0.0020,0.0061,-0.0203,0.0213,ok,167.3
2025-01-05,OLGA,Ольга,43.75327610,135.31143907,48.9610,1,16,0.0127,0.0110,-0.0152,0.0227,ok,146.8
2025-01-05,OMSR,Омск,55.02705213,73.40508722,107.6210,1,25,0.0150,-0.0073,-0.0166,0.0236,ok,149.0
2025-01-05,ONGY,Онгудай,50.74665123,86.13584010,794.7286,1,23,-0.0022,0.0120,-0.0306,0.0329,ok,170.9
2025-01-05,PEVK,Певек,69.70041260,170.25729425,7.6616,1,21,-0.0520,0.0231,-0.0186,0.0598,ok,82.6
2025-01-05,POLO,Полины Осипенко,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-05,PRVM,Первомайск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-05,OXTK,Охотск,59.36039298,143.23484345,19.2094,1,22,-0.0307,0.0265,0.0140,0.0429,ok,154.5
2025-01-05,PTGK,Пятигорск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-05,PULJ,Пулково,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.5
2025-01-05,OREN,Оренбург,51.75972711,55.09966431,106.8744,1,20,0.0219,0.0044,-0.0111,0.0250,ok,173.0
2025-01-05,RSTS,Ростов-на-Дону,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,1.4
2025-01-05,RYR1,Рыркайпий,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-05,RYR2,Рыркайпий,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.3
2025-01-05,PNGD,Пангоды,65.84920522,74.50720550,33.6413,1,28,0.0004,0.0114,-0.0220,0.0248,ok,193.6
2025-01-05,RBCS,Рубцовск,51.57501573,81.19611268,178.0499,1,23,0.0197,-0.0311,-0.0462,0.0591,ok,177.3
2025-01-05,RGSK,Ряжск,53.69968145,40.11259916,138.4497,1,21,0.0063,-0.0040,0.0832,0.0835,ok,206.5
2025-01-05,SAMR,Самара,53.22869779,50.23363840,114.5945,1,19,-0.0294,-0.0020,-0.0537,0.0613,ok,183.0
2025-01-05,SEV1,Севастополь,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.6
2025-01-05,SEVR,Северное,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.2
2025-01-05,SEGE,Сегежа,63.75881003,34.28673797,129.2235,1,23,0.0084,0.0127,-0.0871,0.0884,ok,214.0
2025-01-05,SEMH,Сеймчан,62.93334701,152.38434617,228.4587,1,22,0.0351,0.0088,0.0242,0.0435,ok,163.9
2025-01-05,SVK2,Северо-Курильск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-05,SYTO,Сытомино,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-05,SPB2,С-Петербург,59.89064602,30.36148804,48.6776,1,17,0.0031,-0.0006,0.0221,0.0223,ok,150.2
2025-01-05,SLH1,Салехард,66.52902428,66.60633933,48.5661,1,27,-0.0002,0.0040,-0.0128,0.0134,ok,175.4
2025-01-05,TRH1,Туруханск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-05,TRH2,Туруханск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-05,TUAP,Туапсе,44.10285693,39.03749695,105.8347,5,8,0.2013,-3.0649,-5.3363,6.1572,ok,14.8
2025-01-05,SVK1,Северо-Курильск,50.66629822,156.11848396,46.1093,1,20,0.0091,-0.0258,-0.1211,0.1242,ok,104.7
2025-01-05,TILK,Тиличики,60.43862365,166.08958808,100.1423,1,20,-0.0216,0.0440,0.0300,0.0575,ok,162.1
2025-01-05,UFA1,Уфа,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-05,TIXG,Тикси,71.63447146,128.86643008,47.1382,1,26,-0.0020,-0.0030,0.0731,0.0732,ok,172.3
2025-01-05,TULN,Тулун,54.59601391,100.65583747,483.9821,1,24,0.0191,0.0118,-0.1355,0.1374,ok,179.9
2025-01-05,USNR,Усть-Нера,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.4
2025-01-05,VANA,Ванавара,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.0
2025-01-05,TURR,Тура,64.27144453,100.21571771,160.7036,1,25,-0.0144,0.0098,-0.1475,0.1485,ok,192.0
2025-01-05,UFGS,Уварово,51.99910085,42.24247064,159.3993,1,22,0.0106,0.0057,-0.0909,0.0917,ok,130.4
2025-01-05,VLS2,Вилюйск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-05,UNGN,Уньюган,61.95531882,64.93693702,99.2436,1,27,0.0210,-0.0167,-0.0368,0.0455,ok,155.3
2025-01-05,VOLG,Волгоград,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-05,VLDV,Владивосток,43.35956624,132.19610389,90.1002,1,17,-0.0548,0.0503,-0.0136,0.0756,ok,149.0
2025-01-05,VLS1,Вилюйск,63.75300419,121.63531435,95.7849,1,26,0.0008,0.0098,-0.0047,0.0109,ok,183.3
2025-01-05,WAGI,Вагай,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-05,VNOV,В.Новгород(2),58.53356494,31.26084122,59.0055,1,23,-0.0069,0.0037,-0.0193,0.0208,ok,166.3
2025-01-05,ZHEL,Железногорск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,ppp_failed,10.0
2025-01-05,VRH1,Верхоянск,67.56543289,133.41168289,133.5098,1,25,-0.0432,0.0156,-0.0157,0.0486,ok,158.4
2025-01-05,ZVRG,Звериноголовское,54.46200867,64.86913213,98.0850,1,15,0.0263,0.0105,-0.0344,0.0446,ok,54.8
2025-01-05,VRH2,Верхоянск,67.56541990,133.41162818,133.5379,1,28,-0.0053,0.0086,-0.0391,0.0404,ok,209.3
2025-01-06,AGA1,Александров Гай,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,9.4
2025-01-06,ANDR,Анадырь,64.73536206,177.50997252,64.9291,1,17,-0.0192,0.0509,0.0213,0.0584,ok,134.9
2025-01-06,AST3,Астрахань,46.35357969,48.05647293,8.6295,6,13,-0.0011,-0.0105,-0.0435,0.0448,ok,16.3
2025-01-06,AMDR,Амдерма,69.75947696,61.67869996,46.0339,1,26,-0.0530,0.0433,-0.0017,0.0685,ok,207.7
2025-01-06,ANTP,Антипаюта,69.10440764,76.85984656,-7.6272,1,26,-0.0010,0.0167,-0.0077,0.0184,ok,211.9
2025-01-06,ARKH,Архангельск,64.54929844,40.52603498,60.9696,1,25,-0.0009,0.0112,0.0009,0.0113,ok,208.5
2025-01-06,BGHN,Богучаны,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.4
2025-01-06,BIRY,Биряково,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.0
2025-01-06,BELG,Белгород,50.63991837,36.57157557,241.0209,1,25,0.0002,-0.0073,-0.0144,0.0161,ok,48.7
2025-01-06,AYN1,Аян,56.46307559,138.17528726,31.7111,1,19,-0.0132,0.0040,-0.0182,0.0228,ok,190.0
2025-01-06,BARE,Баренцбург,78.06325711,14.23890624,290.6112,1,24,0.0000,0.0000,0.0000,0.0000,ok,211.7
2025-01-06,BORO,Бор,61.58027934,90.03403889,31.1270,1,25,-0.0031,-0.0136,-0.0039,0.0145,ok,189.1
2025-01-06,CRS1,Черский,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.3
2025-01-06,CHIT,Чита,52.02288911,113.51628485,666.8125,1,22,0.0268,0.0134,0.0204,0.0362,ok,173.1
2025-01-06,CRS2,Черский,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-06,DKSN,Диксон,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.1
2025-01-06,CHRD,Чокурдах,70.62212161,147.89793328,48.9056,1,18,-0.0076,0.0436,-0.0001,0.0442,ok,192.2
2025-01-06,ELIS,Элиста,46.30902013,44.31143438,153.8007,1,22,0.0138,-0.0071,-0.0922,0.0935,ok,122.7
2025-01-06,HES1,Земля Франца-Иосифа,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.0
2025-01-06,HES2,Земля Франца-Иосифа,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-06,IRAE,Ираёль,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-06,EKTG,Екатеринбург,56.87753348,60.68117463,294.9906,1,19,0.0125,0.0027,-0.0043,0.0135,ok,167.4
2025-01-06,ITKL,Ытык-Кюёль,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-06,IRKO,Иркутск,52.30810506,104.33098029,468.2030,1,20,-0.0096,-0.0068,0.0583,0.0595,ok,42.1
2025-01-06,CNG1,Москва,55.85503163,37.51604421,191.6871,1,24,0.0052,0.0091,-0.0152,0.0184,ok,213.6
2025-01-06,FSVO,Свободный,51.36997889,128.13168618,208.7008,1,19,0.0007,-0.0384,0.0054,0.0388,ok,163.1
2025-01-06,KARG,Каргополь,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.2
2025-01-06,KERC,Керчь,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-06,ITRP,Курильск,45.25361208,147.88651408,55.8366,1,19,0.0139,-0.0233,-0.1153,0.1185,ok,119.7
2025-01-06,IZVK,Ижевск,56.83623970,53.45723613,160.7663,1,24,0.0019,0.0128,-0.0139,0.0190,ok,137.1
2025-01-06,KAGP,Красноярск,56.03386912,92.86190878,224.3446,1,24,-0.0130,-0.0037,0.0027,0.0138,ok,139.7
2025-01-06,KHAZ,Хабаровск,48.44537282,135.13893915,90.2183,1,18,0.0271,-0.0703,0.0255,0.0795,ok,131.3
2025-01-06,KIRV,Киров,58.57002360,49.57241528,164.6219,1,22,0.0129,0.0148,-0.0083,0.0213,ok,150.2
2025-01-06,KLCH,Ключи,56.32414934,160.82601401,49.3752,1,19,-0.0065,-0.0118,-0.0345,0.0370,ok,144.2
2025-01-06,KIZ1,Кызыл,51.71963803,94.45472206,588.6490,1,23,-0.0065,-0.0087,0.0130,0.0170,ok,176.4
2025-01-06,KLN1,Калининград,54.71127360,20.43630249,58.8842,1,22,0.0024,0.0055,-0.0072,0.0094,ok,167.0
2025-01-06,KOTL,Котлас,61.25092365,46.63250793,79.0961,1,21,0.0135,0.0056,-0.0500,0.0521,ok,98.9
2025-01-06,LOVJ,Ловозеро,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.3
2025-01-06,KNDL,Кондоль,52.82730678,45.06241912,235.7034,1,23,0.0221,0.0087,0.0022,0.0238,ok,164.1
2025-01-06,KLPS,Колпашево,58.32583954,82.95056699,50.0229,1,25,0.0148,-0.0321,-0.0487,0.0602,ok,205.3
2025-01-06,LVR1,Лаврентия,65.57884738,-171.00766258,14.9653,1,16,-0.0233,0.0198,-0.1496,0.1527,ok,74.3
2025-01-06,MAMA,Мамакан,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.4
2025-01-06,KZDV,Кузедеево,53.34104035,87.18564735,254.2386,1,26,-0.0061,0.0133,-0.0162,0.0219,ok,181.8
2025-01-06,MAG1,Магадан,59.57733806,150.81044393,74.0497,1,20,-0.0145,0.0497,0.0488,0.0711,ok,143.0
2025-01-06,MFGS,Мичуринский,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.4
2025-01-06,MBR1,Северная Земля,79.27980473,101.61977578,27.2022,1,27,-0.0015,0.0045,-0.1122,0.1123,ok,162.0
2025-01-06,LVR2,Лаврентия,65.57886787,-171.00769133,15.0062,1,26,-0.0328,0.0222,-0.0990,0.1066,ok,244.9
2025-01-06,MHCH,Махачкала,43.02999159,47.45898068,-22.5621,1,20,0.0132,0.0009,-0.0352,0.0376,ok,56.9
2025-01-06,MKR2,Новая Земля,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-06,MOBJ,Обнинск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-06,MGNS,Магнитогорск,53.38226391,59.13313821,374.3744,1,23,-0.0194,0.0313,-0.1645,0.1686,ok,165.8
2025-01-06,MYRN,Мирный,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-06,MBR2,Северная Земля,79.27971559,101.61986701,27.3935,1,31,0.0032,0.0074,-0.0758,0.0762,ok,251.1
2025-01-06,MKR1,Новая Земля,72.37465340,52.71640878,23.5133,1,25,0.0021,0.0140,0.0024,0.0144,ok,154.2
2025-01-06,NERY,Нерюнгри,56.66718667,124.72585084,845.3141,1,15,0.0169,-0.0210,-0.0287,0.0394,ok,82.7
2025-01-06,MURM,Мурманск,68.96603226,33.09225246,96.5457,1,24,0.0079,0.0164,0.0542,0.0572,ok,202.3
2025-01-06,NARY,Нарьян-Мар,67.62576148,53.02039558,9.5088,1,26,-0.0005,0.0077,-0.0095,0.0122,ok,213.0
2025-01-06,NIRO,Ныроб,60.73491559,56.71160491,152.1706,1,26,0.0175,-0.0066,-0.0265,0.0324,ok,171.0
2025-01-06,NRIL,Норильск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-06,NNOV,Н.Новгород,56.29180592,44.03421763,178.5807,1,23,0.0049,-0.0015,-0.0088,0.0102,ok,209.9
2025-01-06,NOVG,В.Новгород,58.53355614,31.26083542,59.0108,1,18,0.0095,0.0374,-0.0377,0.0539,ok,170.4
2025-01-06,NOYA,Ноябрьск,63.18586381,75.44895811,108.5331,1,27,0.0349,0.0028,-0.0285,0.0451,ok,155.8
2025-01-06,OLE1,Олекминск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-06,OLE2,Олекминск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.3
2025-01-06,NSK1,Новосибирск,55.01225500,82.98502427,141.1400,1,24,0.0023,-0.0009,-0.0177,0.0179,ok,203.3
2025-01-06,OLNK,Оленёк,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-06,OHA1,Оха,53.58964964,142.95336966,49.8775,1,21,0.0026,0.0026,0.0156,0.0160,ok,142.3
2025-01-06,OKTB,Казань,55.83948597,48.81177857,99.9698,1,23,0.0028,0.0125,-0.0242,0.0274,ok,155.9
2025-01-06,OLGA,Ольга,43.75327608,135.31143893,48.9608,1,18,0.0103,-0.0002,-0.0154,0.0185,ok,165.2
2025-01-06,OREN,Оренбург,51.75972708,55.09966446,106.8706,1,21,0.0183,0.0154,-0.0149,0.0282,ok,143.0
2025-01-06,OMSR,Омск,55.02705212,73.40508732,107.6204,1,26,0.0147,-0.0007,-0.0172,0.0226,ok,189.7
2025-01-06,ONGY,Онгудай,50.74665121,86.13584017,794.7338,1,24,-0.0043,0.0174,-0.0254,0.0311,ok,191.5
2025-01-06,POLO,Полины Осипенко,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-06,PRVM,Первомайск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-06,PTGK,Пятигорск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-06,PULJ,Пулково,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-06,OXTK,Охотск,59.36039300,143.23484330,19.2030,1,21,-0.0290,0.0179,0.0076,0.0349,ok,162.7
2025-01-06,PEVK,Певек,69.70041263,170.25729426,7.6566,1,20,-0.0479,0.0235,-0.0236,0.0584,ok,167.1
2025-01-06,RSTS,Ростов-на-Дону,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.0
2025-01-06,RYR1,Рыркайпий,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-06,RYR2,Рыркайпий,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-06,RBCS,Рубцовск,51.57501571,81.19611275,178.0536,1,24,0.0176,-0.0267,-0.0425,0.0532,ok,165.5
2025-01-06,PNGD,Пангоды,65.84920523,74.50720549,33.6446,1,26,0.0014,0.0110,-0.0187,0.0217,ok,217.1
2025-01-06,RGSK,Ряжск,53.69968148,40.11259932,138.4516,1,23,0.0087,0.0071,0.0851,0.0858,ok,170.5
2025-01-06,SEV1,Севастополь,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-06,SEVR,Северное,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-06,SAMR,Самара,53.22869781,50.23363856,114.5910,1,23,-0.0280,0.0089,-0.0572,0.0643,ok,163.4
2025-01-06,SEMH,Сеймчан,62.93334702,152.38434605,228.4559,1,22,0.0358,0.0027,0.0214,0.0418,ok,122.9
2025-01-06,SEGE,Сегежа,63.75881005,34.28673798,129.2210,1,25,0.0104,0.0134,-0.0896,0.0912,ok,217.0
2025-01-06,SLH1,Салехард,66.52902431,66.60633937,48.5650,1,27,0.0027,0.0054,-0.0139,0.0152,ok,181.6
2025-01-06,SVK2,Северо-Курильск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.1
2025-01-06,SVK1,Северо-Курильск,50.66629826,156.11848393,46.1016,1,19,0.0136,-0.0283,-0.1288,0.1326,ok,93.4
2025-01-06,SYTO,Сытомино,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.4
2025-01-06,TRH1,Туруханск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.3
2025-01-06,SPB2,С-Петербург,59.89064603,30.36148806,48.6797,1,17,0.0041,0.0002,0.0242,0.0245,ok,118.1
2025-01-06,TRH2,Туруханск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.1
2025-01-06,TILK,Тиличики,60.43862366,166.08958799,100.1346,1,19,-0.0203,0.0393,0.0223,0.0495,ok,107.6
2025-01-06,TUAP,Туапсе,44.10285520,39.03753532,111.0366,1,20,0.0092,0.0071,-0.1344,0.1349,ok,99.1
2025-01-06,UFA1,Уфа,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-06,TIXG,Тикси,71.63447146,128.86643011,47.1362,1,25,-0.0025,-0.0018,0.0711,0.0712,ok,162.5
2025-01-06,TULN,Тулун,54.59601387,100.65583752,483.9891,1,20,0.0153,0.0150,-0.1285,0.1303,ok,208.4
2025-01-06,USNR,Усть-Нера,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-06,VANA,Ванавара,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.3
2025-01-06,UFGS,Уварово,51.99910087,42.24247079,159.3981,1,23,0.0129,0.0155,-0.0921,0.0943,ok,155.5
2025-01-06,TURR,Тура,64.27144451,100.21571772,160.7083,1,26,-0.0165,0.0103,-0.1428,0.1441,ok,210.6
2025-01-06,VLS2,Вилюйск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.4
2025-01-06,UNGN,Уньюган,61.95531879,64.93693720,99.2403,1,26,0.0179,-0.0074,-0.0401,0.0445,ok,172.1
2025-01-06,VOLG,Волгоград,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-06,VLDV,Владивосток,43.35956629,132.19610435,90.0409,1,19,-0.0498,0.0877,-0.0729,0.1245,ok,135.5
2025-01-06,VLS1,Вилюйск,63.75300414,121.63531436,95.7879,1,24,-0.0044,0.0105,-0.0017,0.0116,ok,185.3
2025-01-06,WAGI,Вагай,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-06,VRH1,Верхоянск,67.56543293,133.41168278,133.5124,1,23,-0.0392,0.0109,-0.0131,0.0427,ok,149.0
2025-01-06,VNOV,В.Новгород(2),58.53356495,31.26084133,59.0107,1,23,-0.0052,0.0101,-0.0141,0.0181,ok,189.3
2025-01-06,ZVRG,Звериноголовское,54.46200869,64.86913226,98.0824,1,21,0.0286,0.0190,-0.0370,0.0505,ok,45.0
2025-01-06,VRH2,Верхоянск,67.56541990,133.41162817,133.5403,1,30,-0.0045,0.0082,-0.0367,0.0379,ok,237.8
2025-01-06,ZHEL,Железногорск,56.59014271,104.11712454,419.6554,1,18,-0.0154,-0.0053,-0.0577,0.0600,ok,153.8
2025-01-07,AGA1,Александров Гай,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.8
2025-01-07,ANDR,Анадырь,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,ppp_failed,16.5
2025-01-07,AST3,Астрахань,46.35357968,48.05647292,8.6360,6,11,-0.0017,-0.0116,-0.0370,0.0388,ok,22.2
